Seed,Dataset,Sample Size,Model,Correlation,PI - SHAP,PI - LIME,SHAP - LIME
5,UAC,0.6,DT,Spearman,0.7330600902931405,0.24501145349856066,-0.012332680720552722
5,UAC,0.6,KNN,Pearson,0.9902608268033962,0.994450642170221,0.986570728273348
5,UAC,0.6,KNN,Spearman,0.5969052504669469,0.5969052504669469,0.18012422360248448
5,UAC,0.6,MLP,Pearson,0.7208706331422616,0.7564373233894074,0.9878788902435294
5,UAC,0.6,MLP,Spearman,0.11457115783769985,0.30372890836168753,0.5302089215132695
5,UAC,0.6,SGD,Pearson,0.9588918885942485,0.9552920210406504,0.9916403300000393
5,UAC,0.6,SGD,Spearman,0.1361013083038448,-0.026912688082681168,0.6307171089779786
5,UAC,0.6,GNB,Pearson,0.8663228533014679,0.45356150295179576,0.6256830943822955
5,UAC,0.6,GNB,Spearman,-0.22029042113964484,0.01991987850730831,0.7571993224167138
5,UAC,0.6,BernoulliNB,Pearson,0.9996133073134327,-0.06887808862137298,-0.05478178826811521
5,UAC,0.6,BernoulliNB,Spearman,0.36156610866311306,-0.18917776913478018,-0.014132287155295712
5,UAC,0.6,LR,Pearson,0.9700383705609952,0.9213082313074099,0.8211817391130966
5,UAC,0.6,LR,Spearman,0.8102750650816412,0.6805786520774658,0.7063805759457934
5,UAC,0.6,SVC,Pearson,,,
5,UAC,0.6,SVC,Spearman,,,
5,UAC,0.6,RF,Pearson,0.4335562424848023,0.4305097749573327,0.6912755405603392
5,UAC,0.6,RF,Spearman,0.48742964393234356,0.34298473173987815,0.27950310559006214
5,UAC,0.6,VC,Pearson,0.7738531031463419,0.5906275864731129,0.759722414788815
5,UAC,0.6,VC,Spearman,0.1745996646829631,0.09847662748554668,0.5697346132128742
5,UAC,0.6,BC,Pearson,0.9483877077211819,0.9358952041367801,0.943000351676975
5,UAC,0.6,BC,Spearman,0.6041378305443962,0.6200803566282066,0.4963297571993225
5,UAC,0.6,ABC,Pearson,0.8269080546351871,0.771368059404681,0.28816104512120705
5,UAC,0.6,ABC,Spearman,0.7589578865659566,0.28066089000510364,0.3105358207247725
5,UAC,0.6,DNN1,Pearson,0.9581387780031845,0.9018617444086069,0.9702537293148338
5,UAC,0.6,DNN1,Spearman,0.14930750567677156,0.24190130764686246,0.6566911349520046
5,UAC,0.6,DNN2,Pearson,0.49423753304083107,,
5,UAC,0.6,DNN2,Spearman,0.023897745234617563,,
5,UAC,0.8,DT,Pearson,0.9728680768791913,0.9568911096633286,0.8750040540058487
5,UAC,0.8,DT,Spearman,0.6712642561604403,0.2156436422915414,0.05702992659514399
5,UAC,0.8,KNN,Pearson,0.9965371662483363,0.9990165996708982,0.9987472017385544
5,UAC,0.8,KNN,Spearman,0.5969052504669469,0.5969052504669469,0.40372670807453415
5,UAC,0.8,MLP,Pearson,0.9700748883222863,0.9214993447835425,0.9091187025365607
5,UAC,0.8,MLP,Spearman,0.08567467826535645,0.07872808273032754,0.557312252964427
5,UAC,0.8,SGD,Pearson,0.9496206553360687,0.9756410673553723,0.9828281076355146
5,UAC,0.8,SGD,Spearman,0.49901087934784544,0.49901087934784544,0.3054771315640881
5,UAC,0.8,GNB,Pearson,0.9136760610953418,0.8768689677443519,0.6415528652739818
5,UAC,0.8,GNB,Spearman,0.6131101242879471,0.9119568386410665,0.5223037831733485
5,UAC,0.8,BernoulliNB,Pearson,0.9999999999999976,-0.049770605270851045,-0.049770605270851115
5,UAC,0.8,BernoulliNB,Spearman,1.0,-0.25796968518379115,-0.25796968518379115
5,UAC,0.8,LR,Pearson,0.894954090388862,0.9169254333424267,0.6798836834365961
5,UAC,0.8,LR,Spearman,0.7825142561897906,0.7115365762805219,0.6566911349520046
5,UAC,0.8,SVC,Pearson,,,
5,UAC,0.8,SVC,Spearman,,,
5,UAC,0.8,RF,Pearson,0.7769379088466193,0.6446395685517019,0.777716486954713
5,UAC,0.8,RF,Spearman,0.38879248485248036,0.27527643088095327,0.6386222473178995
5,UAC,0.8,VC,Pearson,0.9486611479862459,0.8772974821876696,0.8593905326064534
5,UAC,0.8,VC,Spearman,0.6201945756194015,0.39977094379944633,0.4059853190287973
5,UAC,0.8,BC,Pearson,0.7877731194215652,0.9337268197976846,0.8693017035730337
5,UAC,0.8,BC,Spearman,0.6376923283639987,0.37210714871804434,0.41614906832298143
5,UAC,0.8,ABC,Pearson,0.9749477873895792,0.9599056606243827,0.8789477565992593
5,UAC,0.8,ABC,Spearman,0.671453852056372,0.30878155783380246,0.19203615563854604
5,UAC,0.8,DNN1,Pearson,0.9845476552921948,0.9572342770078653,0.934960940915947
5,UAC,0.8,DNN1,Spearman,0.6137329210717223,0.45831441795374456,0.4760022586109543
5,UAC,0.8,DNN2,Pearson,,,
5,UAC,0.8,DNN2,Spearman,,,
5,UAC,1.0,DT,Pearson,0.9803585766066146,0.9797131715722567,0.9248023001930602
5,UAC,1.0,DT,Spearman,0.7351626101647629,0.41137966069241216,0.15206340979098185
5,UAC,1.0,KNN,Pearson,0.9921701349694848,0.9612074401465575,0.9869148848505834
5,UAC,1.0,KNN,Spearman,0.354478548746172,0.6036131469972776,0.11236589497459064
5,UAC,1.0,MLP,Pearson,0.9838555940291823,0.9721152500845436,0.9929500099191081
5,UAC,1.0,MLP,Spearman,0.21746925525182365,0.082053043538287,0.5392433653303219
5,UAC,1.0,SGD,Pearson,0.9920840425403095,0.983112894219203,0.9922967914695671
5,UAC,1.0,SGD,Spearman,0.5969052504669469,0.5969052504669469,0.36645962732919257
5,UAC,1.0,GNB,Pearson,0.621419377625622,0.8446286796712967,0.5904913698477104
5,UAC,1.0,GNB,Spearman,0.32068173961366825,0.5711081157784056,0.5335968379446642
5,UAC,1.0,BernoulliNB,Pearson,0.9851423170701564,-0.08181345335385422,-0.05043220838412081
5,UAC,1.0,BernoulliNB,Spearman,0.7539611320422464,0.16456320598912957,0.2806324110671937
5,UAC,1.0,LR,Pearson,0.8610991302269455,0.8277603086596319,0.5811631430330256
5,UAC,1.0,LR,Spearman,0.7894620472851344,0.7224378464262161,0.6352343308865049
5,UAC,1.0,SVC,Pearson,,,
5,UAC,1.0,SVC,Spearman,,,
5,UAC,1.0,RF,Pearson,0.5166026829847531,0.6764944091332432,0.7189733372896967
5,UAC,1.0,RF,Spearman,0.3008885921924436,0.39462948257048164,0.47374364765669114
5,UAC,1.0,VC,Pearson,0.9303193228249478,0.6657318171730306,0.7502512270225238
5,UAC,1.0,VC,Spearman,0.610371828605182,0.17471822222000533,0.4522868435911915
5,UAC,1.0,BC,Pearson,0.9757088221785841,0.9766884033202736,0.9587151494269144
5,UAC,1.0,BC,Spearman,0.6221465101408568,0.47101780322404946,0.40711462450592883
5,UAC,1.0,ABC,Pearson,0.9791827289224063,0.9800193273265938,0.9250282207355285
5,UAC,1.0,ABC,Spearman,0.736413951683398,0.20530536337359634,0.252549143591426
5,UAC,1.0,DNN1,Pearson,0.5582230757435259,0.11177553827562685,0.6629136810361747
5,UAC,1.0,DNN1,Spearman,0.15406475212267012,0.10705234614406123,0.7154150197628459
5,UAC,1.0,DNN2,Pearson,,,
5,UAC,1.0,DNN2,Spearman,,,
5,KPI-KQI,0.4,DT,Pearson,0.7512579395130913,0.5968894024464592,0.9051058150957656
5,KPI-KQI,0.4,DT,Spearman,0.7939035203585121,0.7625239345735907,0.7802197802197801
5,KPI-KQI,0.4,KNN,Pearson,0.8402777364518589,0.7649276413201679,0.4183962262380091
5,KPI-KQI,0.4,KNN,Spearman,0.7291045237779056,0.1412993263135476,0.25274725274725274
5,KPI-KQI,0.4,MLP,Pearson,0.6251616208253045,0.9242401655557929,0.49138739697965905
5,KPI-KQI,0.4,MLP,Spearman,0.5604395604395606,0.4010989010989011,0.5604395604395606
5,KPI-KQI,0.4,SGD,Pearson,0.8324536092359665,0.46366804726926575,0.5416307274154525
5,KPI-KQI,0.4,SGD,Spearman,0.8914513674050045,0.7577336622942538,0.7637362637362637
5,KPI-KQI,0.4,GNB,Pearson,0.4442883624123177,0.44038669187508245,0.5302748266387359
5,KPI-KQI,0.4,GNB,Spearman,0.5694640875565551,0.42641030710756533,0.21428571428571427
5,KPI-KQI,0.4,BernoulliNB,Pearson,0.543859649122807,-0.620400969277195,-0.332465372524182
5,KPI-KQI,0.4,BernoulliNB,Spearman,0.9861111111111112,-0.6289709020331511,-0.6202351950604683
5,KPI-KQI,0.4,LR,Pearson,0.8996514270931295,0.8218230613787302,0.8716817983204149
5,KPI-KQI,0.4,LR,Spearman,0.8218067293264886,0.6992321663083004,0.8021978021978022
5,KPI-KQI,0.4,SVC,Pearson,0.8712147599396161,0.8977475586608331,0.817963931875249
5,KPI-KQI,0.4,SVC,Spearman,0.8541614816500999,0.23295313135911813,0.19780219780219782
5,KPI-KQI,0.4,RF,Pearson,-0.2817921592859028,-0.15952225265793665,0.14334902911803293
5,KPI-KQI,0.4,RF,Spearman,-0.052333542416662236,-0.12792643701850767,0.3021978021978022
5,KPI-KQI,0.4,VC,Pearson,0.2542812130718399,0.7769978899672948,0.41604766400744747
5,KPI-KQI,0.4,VC,Spearman,0.2558461842645392,0.4401654783045836,0.5989010989010989
5,KPI-KQI,0.4,BC,Pearson,0.4604713864987406,0.14774085370919243,0.668669556516217
5,KPI-KQI,0.4,BC,Spearman,0.3108585178898047,-0.1469512993660895,0.7692307692307693
5,KPI-KQI,0.4,ABC,Pearson,0.9184986027851975,0.7476983954405614,0.8212792091873262
5,KPI-KQI,0.4,ABC,Spearman,0.8707933191691218,0.676587614893994,0.7252747252747254
5,KPI-KQI,0.4,DNN1,Pearson,0.8383099482598623,0.8866410552158567,0.8775141601671238
5,KPI-KQI,0.4,DNN1,Spearman,0.5537211093738281,0.7851269461270699,0.8021978021978022
5,KPI-KQI,0.4,DNN2,Pearson,0.6744886299338183,0.591101675770723,0.8458696539587209
5,KPI-KQI,0.4,DNN2,Spearman,0.5097128916108273,0.6094393269259891,0.7252747252747254
5,KPI-KQI,0.6,DT,Pearson,0.914471198087998,0.6016900202118461,0.8442859814029895
5,KPI-KQI,0.6,DT,Spearman,0.9333700938652263,0.4941371085168845,0.4010989010989011
5,KPI-KQI,0.6,KNN,Pearson,0.8613400489588159,0.6920600667136803,0.6072200540020248
5,KPI-KQI,0.6,KNN,Spearman,0.6669328201999446,0.38998614062539144,0.6483516483516483
5,KPI-KQI,0.6,MLP,Pearson,0.8625401399139881,0.5540499236067576,0.49781944574978226
5,KPI-KQI,0.6,MLP,Spearman,0.5997254641899951,0.5171944370078857,0.7637362637362637
5,KPI-KQI,0.6,SGD,Pearson,0.9357598420151897,0.6536452819400064,0.7865897956702996
5,KPI-KQI,0.6,SGD,Spearman,0.8780541105074453,0.8959735821504544,0.9175824175824175
5,KPI-KQI,0.6,GNB,Pearson,0.544178966119379,0.5972112182015437,0.8171566695198684
5,KPI-KQI,0.6,GNB,Spearman,0.616231669626417,0.5309496082049039,0.7197802197802198
5,KPI-KQI,0.6,BernoulliNB,Pearson,0.8798884469800967,-0.13197673253574077,-0.2842504811109199
5,KPI-KQI,0.6,BernoulliNB,Spearman,0.9899497487437185,-0.17463071328813903,-0.204355090018035
5,KPI-KQI,0.6,LR,Pearson,0.9234051915516915,0.7241274959723553,0.6260293564160175
5,KPI-KQI,0.6,LR,Spearman,0.9304523647289734,0.5683002467206905,0.7032967032967032
5,KPI-KQI,0.6,SVC,Pearson,0.9755456394746413,0.7733135520926337,0.8910547416716769
5,KPI-KQI,0.6,SVC,Spearman,0.6615814157039656,0.6289709020331511,0.5519309223785084
5,KPI-KQI,0.6,RF,Pearson,0.37492872065146055,0.7066843170574278,0.7087370441291215
5,KPI-KQI,0.6,RF,Spearman,0.46299246955218054,0.5241424183609592,0.9175824175824175
5,KPI-KQI,0.6,VC,Pearson,0.7776833406535463,0.5052400170033143,0.8290686440531818
5,KPI-KQI,0.6,VC,Spearman,0.7840447582300395,0.4869330603744456,0.7692307692307693
5,KPI-KQI,0.6,BC,Pearson,0.5293984119911946,0.15305296829959097,0.24871492503036916
5,KPI-KQI,0.6,BC,Spearman,0.13948643022054516,0.5328381634424825,0.46153846153846156
5,KPI-KQI,0.6,ABC,Pearson,0.8997477123098356,0.5663964259756296,0.7563004995147585
5,KPI-KQI,0.6,ABC,Spearman,0.8871350427759271,0.7657680336665169,0.7087912087912087
5,KPI-KQI,0.6,DNN1,Pearson,0.767251318646612,0.7438025445691239,0.8537143630935758
5,KPI-KQI,0.6,DNN1,Spearman,0.6795054571327009,0.5419537451625185,0.8516483516483516
5,KPI-KQI,0.6,DNN2,Pearson,0.759639298692796,0.8056003691184868,0.9400407135845031
5,KPI-KQI,0.6,DNN2,Spearman,0.4429230952569711,0.4429230952569711,0.901098901098901
5,KPI-KQI,0.8,DT,Pearson,0.8936275805499078,0.6843305930352471,0.5845058432851304
5,KPI-KQI,0.8,DT,Spearman,0.8871350427759271,0.8264515382212221,0.5494505494505494
5,KPI-KQI,0.8,KNN,Pearson,0.9529543608566534,0.7084533759854639,0.6460715177440066
5,KPI-KQI,0.8,KNN,Spearman,0.6779040508718495,0.4212490192660464,0.521978021978022
5,KPI-KQI,0.8,MLP,Pearson,0.8347717600297614,0.6403310346012201,0.4732982156636203
5,KPI-KQI,0.8,MLP,Spearman,0.795592252958155,0.8232169839636465,0.5714285714285714
5,KPI-KQI,0.8,SGD,Pearson,0.1463354191184437,0.5550483068158553,0.16228044837652028
5,KPI-KQI,0.8,SGD,Spearman,-0.04702740396951061,0.21577279468363694,0.7252747252747254
5,KPI-KQI,0.8,GNB,Pearson,0.5874511549246987,0.5567072697842765,0.7354489278751898
5,KPI-KQI,0.8,GNB,Spearman,0.5494505494505494,0.39560439560439564,0.32967032967032966
5,KPI-KQI,0.8,BernoulliNB,Pearson,0.6051894400649822,-0.2924394141427573,-0.49403874707891926
5,KPI-KQI,0.8,BernoulliNB,Spearman,0.31658291457286436,-0.104035318554636,-0.5870564404154461
5,KPI-KQI,0.8,LR,Pearson,0.8829299799658936,0.6790373249511505,0.772623521054019
5,KPI-KQI,0.8,LR,Spearman,0.7911630885719414,0.3788668311471269,0.25274725274725274
5,KPI-KQI,0.8,SVC,Pearson,0.9117729047561337,0.8096250574297768,0.974605200401894
5,KPI-KQI,0.8,SVC,Spearman,0.6289709020331511,0.6289709020331511,0.21978021978021978
5,KPI-KQI,0.8,RF,Pearson,0.5265386398054224,0.833165495899491,0.6941002998104048
5,KPI-KQI,0.8,RF,Spearman,0.5154067113882764,0.4717281765248633,0.6703296703296703
5,KPI-KQI,0.8,VC,Pearson,0.6079734573356818,0.5049481536687951,0.6009696891914281
5,KPI-KQI,0.8,VC,Spearman,0.654746148978068,0.5832192587535732,0.5054945054945055
5,KPI-KQI,0.8,BC,Pearson,0.883819925300601,0.1367129472957894,0.4017518258048991
5,KPI-KQI,0.8,BC,Spearman,0.8120256746377803,0.6576736868967146,0.6978021978021978
5,KPI-KQI,0.8,ABC,Pearson,0.9012124155263582,0.6687611267515406,0.5709438227997086
5,KPI-KQI,0.8,ABC,Spearman,0.8813556613897648,0.809113394062735,0.7307692307692307
5,KPI-KQI,0.8,DNN1,Pearson,0.6961826728225529,0.4273511737364729,0.7587625197071824
5,KPI-KQI,0.8,DNN1,Spearman,0.8429784053153803,0.7685979577875526,0.9175824175824175
5,KPI-KQI,0.8,DNN2,Pearson,,,
5,KPI-KQI,0.8,DNN2,Spearman,,,
5,KPI-KQI,1.0,DT,Pearson,0.8330907166023673,0.4914734997203728,0.7870809107199612
5,KPI-KQI,1.0,DT,Spearman,0.8351206103004657,0.5692690665369956,0.5164835164835164
5,KPI-KQI,1.0,KNN,Pearson,0.8658988613388209,0.7721574487395462,0.591217614063753
5,KPI-KQI,1.0,KNN,Spearman,0.8466793730727904,0.32364535762509394,0.4945054945054945
5,KPI-KQI,1.0,MLP,Pearson,0.9331035139486458,0.7498515208733709,0.6265752788395214
5,KPI-KQI,1.0,MLP,Spearman,0.8555716484545344,0.7235220049631592,0.7802197802197801
5,KPI-KQI,1.0,SGD,Pearson,0.9671612870112397,0.8429742378463787,0.836771957799858
5,KPI-KQI,1.0,SGD,Spearman,0.9326006071578365,0.5997254641899951,0.6648351648351648
5,KPI-KQI,1.0,GNB,Pearson,0.5013567130468275,0.42033660698864167,0.7583979227447449
5,KPI-KQI,1.0,GNB,Spearman,0.7857142857142857,0.34065934065934067,0.4450549450549451
5,KPI-KQI,1.0,BernoulliNB,Pearson,0.7724153604633223,0.058294591392530036,0.013892199285853108
5,KPI-KQI,1.0,BernoulliNB,Spearman,0.3366834170854272,0.11518195982834702,0.10775086564587302
5,KPI-KQI,1.0,LR,Pearson,0.9477040608898343,0.7304989228718495,0.5784839205403821
5,KPI-KQI,1.0,LR,Spearman,0.8477959578812856,0.2543387873643857,0.14835164835164835
5,KPI-KQI,1.0,SVC,Pearson,0.9900835692202042,0.8259743697715428,0.8849220838569792
5,KPI-KQI,1.0,SVC,Spearman,0.6289709020331511,0.6289709020331511,0.21978021978021978
5,KPI-KQI,1.0,RF,Pearson,0.504407528198549,0.7553632449728599,0.6742072191211939
5,KPI-KQI,1.0,RF,Spearman,0.5512878593967981,0.6444108086192303,0.7307692307692307
5,KPI-KQI,1.0,VC,Pearson,0.7295535427239651,0.6109264564133698,0.8509209318031324
5,KPI-KQI,1.0,VC,Spearman,0.7857142857142857,0.45604395604395603,0.6098901098901099
5,KPI-KQI,1.0,BC,Pearson,0.9288655835723327,0.3653567080850684,0.5066277350786083
5,KPI-KQI,1.0,BC,Spearman,0.8971686306725015,0.5122543471904283,0.6703296703296703
5,KPI-KQI,1.0,ABC,Pearson,0.952152992012329,0.5524742526944542,0.7687562610359425
5,KPI-KQI,1.0,ABC,Spearman,0.9019467393647908,0.6630204507913363,0.5934065934065934
5,KPI-KQI,1.0,DNN1,Pearson,0.8249955200942073,0.7507534000238926,0.8658750958577195
5,KPI-KQI,1.0,DNN1,Spearman,0.9053802950207077,0.841307227988473,0.8296703296703297
5,KPI-KQI,1.0,DNN2,Pearson,-0.02921095245699655,,
5,KPI-KQI,1.0,DNN2,Spearman,-0.15976852492319102,,
7,UAC,0.2,DT,Pearson,0.9656986354318738,0.9871863321607615,0.9644880523505238
7,UAC,0.2,DT,Spearman,0.5950133162340879,0.4077118271810683,0.5448898927159798
7,UAC,0.2,KNN,Pearson,0.9721108569982644,0.9987203593766659,0.9772166131678678
7,UAC,0.2,KNN,Spearman,0.6357800840755062,0.49901087934784544,0.35898713885341577
7,UAC,0.2,MLP,Pearson,0.8844423482406772,0.9578804196832144,0.8685310344457421
7,UAC,0.2,MLP,Spearman,0.5940078005082675,0.7556641389603576,0.2907961603613778
7,UAC,0.2,SGD,Pearson,0.9988975191177293,0.9984086890093005,0.9980210273035446
7,UAC,0.2,SGD,Spearman,0.6182172842448416,0.5969052504669469,0.16082363596857335
7,UAC,0.2,GNB,Pearson,-0.04416337109116025,0.4423483599665194,0.5847775691906747
7,UAC,0.2,GNB,Spearman,0.23539079590614007,0.3573111568626537,0.4500282326369283
7,UAC,0.2,BernoulliNB,Pearson,,-0.04761473288899722,
7,UAC,0.2,BernoulliNB,Spearman,,-0.3267616012328022,
7,UAC,0.2,LR,Pearson,0.8584444927731905,0.8830815853618162,0.8219106547119227
7,UAC,0.2,LR,Spearman,0.7716281541359528,0.5299212026281712,0.4330886504799548
7,UAC,0.2,SVC,Pearson,,,
7,UAC,0.2,SVC,Spearman,,,
7,UAC,0.2,RF,Pearson,0.8368953353271862,0.08049669353503741,0.26132360575064595
7,UAC,0.2,RF,Spearman,0.36115755925730764,0.1203858530857692,0.20045172219085267
7,UAC,0.2,VC,Pearson,0.9230838020945371,0.493017566212421,0.4751892741779632
7,UAC,0.2,VC,Spearman,0.7736884772236814,0.44202294135862163,0.5042348955392434
7,UAC,0.2,BC,Pearson,0.9033364333364209,0.5859763317643671,0.804633826494617
7,UAC,0.2,BC,Spearman,0.5950133162340879,0.5912294477683705,0.34161490683229817
7,UAC,0.2,ABC,Pearson,0.9216237805160153,0.9744328287624487,0.8590955716347546
7,UAC,0.2,ABC,Spearman,0.5950133162340879,0.25635708855236544,0.21626199887069456
7,UAC,0.2,DNN1,Pearson,0.8934038563917173,0.8857233530537177,0.9896601731247096
7,UAC,0.2,DNN1,Spearman,0.7150560218283023,0.47478800163197565,0.41276115189158674
7,UAC,0.2,DNN2,Pearson,0.7535888374913382,0.8055742257070038,0.9555700065636635
7,UAC,0.2,DNN2,Spearman,0.2358122666145649,0.2544651543195066,0.32617318754422503
7,UAC,0.4,DT,Pearson,0.9883720715445687,0.9473676617305319,0.9020268183969711
7,UAC,0.4,DT,Spearman,0.6952312199122139,0.13593101187248915,0.09415492869432839
7,UAC,0.4,KNN,Pearson,0.9970319802323102,0.9758477256397607,0.9872188127980338
7,UAC,0.4,KNN,Spearman,0.6378356374892531,0.5969052504669469,0.3879678994172866
7,UAC,0.4,MLP,Pearson,0.9336222012032457,0.9778145353328338,0.95926266166856
7,UAC,0.4,MLP,Spearman,0.3375594830730422,0.3699479196152317,0.2670807453416149
7,UAC,0.4,SGD,Pearson,0.7560247136003744,0.8387862229644457,0.9821610147764113
7,UAC,0.4,SGD,Spearman,0.4995766741903386,0.49901087934784544,0.2299866723763192
7,UAC,0.4,GNB,Pearson,0.7784651416685344,0.702526922623106,0.6002335511467739
7,UAC,0.4,GNB,Spearman,0.15160442577604868,0.3939373689084199,0.5957086391869001
7,UAC,0.4,BernoulliNB,Pearson,0.9762891529406338,-0.06456905169557671,-0.049325966512014964
7,UAC,0.4,BernoulliNB,Spearman,0.6050500627608509,-0.15230070574513221,-0.05159393703675823
7,UAC,0.4,LR,Pearson,0.9847843507337066,0.8960637540159049,0.8874413044381344
7,UAC,0.4,LR,Spearman,0.8115851298594613,0.5482621095176505,0.4342179559570865
7,UAC,0.4,SVC,Pearson,,,
7,UAC,0.4,SVC,Spearman,,,
7,UAC,0.4,RF,Pearson,0.7862703249653906,0.6366063150896277,0.709425810136952
7,UAC,0.4,RF,Spearman,0.5023085388240075,0.5571746315769124,0.5256916996047432
7,UAC,0.4,VC,Pearson,0.8990748912164581,0.86735298291412,0.9344784780848764
7,UAC,0.4,VC,Spearman,0.5962494500899806,0.3044924376187668,0.34613212874082444
7,UAC,0.4,BC,Pearson,0.9785220257181032,0.8667094641573616,0.9131187881699726
7,UAC,0.4,BC,Spearman,0.5590665658097711,0.5193359469197366,0.34387351778656133
7,UAC,0.4,ABC,Pearson,0.9867943332617398,0.9489836334460561,0.8980495435155568
7,UAC,0.4,ABC,Spearman,0.7049040931431702,0.4665286580315059,0.56567413788269
7,UAC,0.4,DNN1,Pearson,0.7405525996660429,0.7728138307575071,0.40681929517724635
7,UAC,0.4,DNN1,Spearman,0.8219731700248389,0.4624755270207271,0.08413325804630155
7,UAC,0.4,DNN2,Pearson,0.9434514665424379,,
7,UAC,0.4,DNN2,Spearman,0.30745079933750213,,
7,UAC,0.6,DT,Pearson,0.9684962033072039,0.9562925086154107,0.8880041990671609
7,UAC,0.6,DT,Spearman,0.6720236051092944,0.14851721667549742,0.2809498686472788
7,UAC,0.6,KNN,Pearson,0.9938288773741784,0.9973099443902357,0.9888284540210334
7,UAC,0.6,KNN,Spearman,0.23811094787596493,0.23743774622377758,0.2859581110171976
7,UAC,0.6,MLP,Pearson,0.9517078197554583,0.9678654746299861,0.9900650780046345
7,UAC,0.6,MLP,Spearman,-0.1394538099182937,0.13463060429217283,0.1191753789403918
7,UAC,0.6,SGD,Pearson,0.970725458903116,0.980750241532438,0.9961084932601211
7,UAC,0.6,SGD,Spearman,0.11335934437868478,-0.020772654729078358,0.29757199322416716
7,UAC,0.6,GNB,Pearson,0.764258416569637,0.7579761949845536,0.3290072555977696
7,UAC,0.6,GNB,Spearman,0.5093397137588275,0.7381109411250805,0.48164878599661215
7,UAC,0.6,BernoulliNB,Pearson,0.9928026818402661,-0.056124338557005896,-0.05030176810835309
7,UAC,0.6,BernoulliNB,Spearman,0.8359968000909347,-0.4254605229813829,-0.5325794865497482
7,UAC,0.6,LR,Pearson,0.9367580530034113,0.9021754454990912,0.723338808968485
7,UAC,0.6,LR,Spearman,0.5759361896498122,0.41807787642673727,0.717673630717109
7,UAC,0.6,SVC,Pearson,,,
7,UAC,0.6,SVC,Spearman,,,
7,UAC,0.6,RF,Pearson,0.37124577350031224,0.2927217447250925,0.8915722778371638
7,UAC,0.6,RF,Spearman,0.4271275516883657,0.4250773394402615,0.5448898927159798
7,UAC,0.6,VC,Pearson,0.9614872816643806,0.9455097753283006,0.917404972914933
7,UAC,0.6,VC,Spearman,0.5999204269790959,0.41747366565915967,0.4669678147939018
7,UAC,0.6,BC,Pearson,0.675233673468975,0.6668556718719325,0.9366878764015134
7,UAC,0.6,BC,Spearman,0.7808080184599444,0.6954178152162935,0.7188029361942406
7,UAC,0.6,ABC,Pearson,0.9718170253843004,0.9583599424587986,0.8906340305993535
7,UAC,0.6,ABC,Spearman,0.6750869764515628,0.23494248965615405,0.04940454443639449
7,UAC,0.6,DNN1,Pearson,0.7664034811829673,0.8615954748757341,0.9494617817735846
7,UAC,0.6,DNN1,Spearman,0.14988709360872743,0.5593899455812507,0.3800112930547713
7,UAC,0.6,DNN2,Pearson,0.8952998168914104,,
7,UAC,0.6,DNN2,Spearman,0.23008197716374623,,
7,UAC,0.8,DT,Pearson,0.9836667116786411,0.9015362646161176,0.8444616801624831
7,UAC,0.8,DT,Spearman,0.6750869764515628,0.5126780756425362,0.3492390210158921
7,UAC,0.8,KNN,Pearson,0.9982600122040535,0.994867977700411,0.9922068022086772
7,UAC,0.8,KNN,Spearman,0.5969052504669469,0.5969052504669469,0.36871823828345573
7,UAC,0.8,MLP,Pearson,0.9201653594435139,0.9406068401011672,0.9803063143110934
7,UAC,0.8,MLP,Spearman,-0.04508097124625637,0.29844744255433014,0.453416149068323
7,UAC,0.8,SGD,Pearson,0.9697261995298604,0.9922701813809922,0.9917680117711539
7,UAC,0.8,SGD,Spearman,0.27527643088095327,0.3509538001953047,0.339356295878035
7,UAC,0.8,GNB,Pearson,0.546924197102185,0.19691721685047364,0.5501517452668893
7,UAC,0.8,GNB,Spearman,-0.3900704188765033,-0.12105633689270792,0.6250705815923208
7,UAC,0.8,BernoulliNB,Pearson,0.9877794380771758,0.05904685196381777,0.03459902156086547
7,UAC,0.8,BernoulliNB,Spearman,0.51225910734584,-0.043565954580847235,-0.1981887898138993
7,UAC,0.8,LR,Pearson,0.9610151293571649,0.9883009977440854,0.9513805731715989
7,UAC,0.8,LR,Spearman,0.8851460473486149,0.7729189411408153,0.777526821005082
7,UAC,0.8,SVC,Pearson,,,
7,UAC,0.8,SVC,Spearman,,,
7,UAC,0.8,RF,Pearson,0.5953696021214098,0.7124471304894135,0.8830525017899996
7,UAC,0.8,RF,Spearman,0.6158282038431332,0.7102551950990803,0.5121400338791644
7,UAC,0.8,VC,Pearson,0.945680028922648,0.8104712955995191,0.8384638753429765
7,UAC,0.8,VC,Spearman,0.9158283705275305,0.2117455360790121,0.2252964426877471
7,UAC,0.8,BC,Pearson,0.9775414866979264,0.9905119450385298,0.9570772740249011
7,UAC,0.8,BC,Spearman,0.42900038109610245,0.08129147348795572,0.29531338226990406
7,UAC,0.8,ABC,Pearson,0.977409693687904,0.9412420185829782,0.8747319261053925
7,UAC,0.8,ABC,Spearman,0.6768097059879709,0.3062643168732008,0.09901173027430697
7,UAC,0.8,DNN1,Pearson,-0.37513077957769103,-0.1386289704740456,-0.21938862192520156
7,UAC,0.8,DNN1,Spearman,-0.11171267518277406,-0.2575071834721572,-0.3190287972896669
7,UAC,0.8,DNN2,Pearson,,,
7,UAC,0.8,DNN2,Spearman,,,
7,UAC,1.0,DT,Pearson,0.9785919845371229,0.9376847561758779,0.8619181446946995
