Seed,Dataset,Sample Size,attr_to_inst,class_ent,eq_num_attr,gravity,inst_to_attr,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_outliers,ns_ratio,Model,Model Parameters,Accuracy,Precision,Recall,F1 Score,MCC,XAI,Test F Relevance
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,SVM,"'C': 1, 'class_weight': 'balanced', 'kernel': 'rbf'",0.3829787234042553,0.8333333333333333,0.3829787234042553,0.4276849037487335,0.2610135980676643,PI,"[0.0012395929694727092, -0.0022386679000925146, -6.475485661424973e-05, 0.0012395929694727092, 0.0016743755781683622, -0.0009343200740055557, 0.0021091581868640154, 0.0012395929694727092, -6.475485661424973e-05, 0.1203700277520814, 0.002978723404255321, 0.00037002775208140327, -0.0031082331174838206, -0.0004995374653099027, -0.0009343200740055557, 0.00037002775208140327, -0.003977798334875127, -0.0013691026827012088, -6.475485661424973e-05, -0.0013691026827012088, 0.00037002775208140327]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,SVM,"'C': 1, 'class_weight': 'balanced', 'kernel': 'rbf'",0.3829787234042553,0.8333333333333333,0.3829787234042553,0.4276849037487335,0.2610135980676643,SHAP,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5006790402897237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,SVM,"'C': 1, 'class_weight': 'balanced', 'kernel': 'rbf'",0.3829787234042553,0.8333333333333333,0.3829787234042553,0.4276849037487335,0.2610135980676643,LIME,"[0.0018071389460387265, 0.0016743052679122237, 0.001700753668657684, 0.0017962960187012042, 0.0018882321254603711, 0.0015462725484977485, 0.0016789846759476953, 0.0015671501580465964, 0.0014527199514369222, 0.08955528816871919, 0.0014967798236947883, 0.0015750638410900744, 0.0015820804502178624, 0.0018760888969791326, 0.001411706188306555, 0.0016142586988064456, 0.0019634128640036636, 0.0019913638105376863, 0.0015904710080683316, 0.0018741510854609644, 0.001445838085665565]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,GaussianNB,"'priors': None, 'var_smoothing': 1e-12",0.8936170212765957,0.941972920696325,0.8936170212765957,0.905310209190059,0.7642282135228029,PI,"[0.0010083256244218285, 0.07839962997224786, 0.07144310823311743, 0.0005735430157261701, 0.0010083256244218285, 0.005356151711378348, -0.0020351526364477345, -0.0016003700277520828, 0.0005735430157261767, 0.03448658649398703, 0.07535615171137829, -0.008991674375578176, 0.05100832562442179, 0.048834412580943544, 0.004051803885291392, 0.031008325624421806, 0.014921369102682689, 0.00361702127659574, 0.003182238667900088, 0.05100832562442179, 0.035790934320073985]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,GaussianNB,"'priors': None, 'var_smoothing': 1e-12",0.8936170212765957,0.941972920696325,0.8936170212765957,0.905310209190059,0.7642282135228029,SHAP,"[0.007900233698278886, 0.04905719042667141, 0.03906722552355564, 0.028918440304266938, 0.008861755561495691, 0.017899716074356992, 0.018596064335582193, 0.005622096221326575, 0.011618057332527614, 0.0196745919387682, 0.32307811307290174, 0.05881385808895608, 0.01791044267537375, 0.02258724463130872, 0.01699220307840821, 0.04540492003173216, 0.007658018061621315, 0.01831301321285021, 0.014807028091957742, 0.011687325966616879, 0.01620995845902603]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,GaussianNB,"'priors': None, 'var_smoothing': 1e-12",0.8936170212765957,0.941972920696325,0.8936170212765957,0.905310209190059,0.7642282135228029,LIME,"[8.49289314466079e-05, 8.82267522795236e-05, 8.898295007819138e-05, 9.948970468458668e-05, 8.368914942912477e-05, 8.225648429737146e-05, 8.621578454949545e-05, 8.832725698161877e-05, 9.108832524512207e-05, 8.643357040249367e-05, 8.248187965936343e-05, 2.5360899159961654e-05, 9.277712095326105e-05, 8.801300573734971e-05, 8.91815649552708e-05, 8.920979419307535e-05, 8.864720026178557e-05, 9.036577071254835e-05, 9.52795746341551e-05, 8.38864292758017e-05, 9.167647570898712e-05]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,BernoulliNB,"'alpha': 0.1, 'fit_prior': True",0.8723404255319149,0.7956433637284702,0.8723404255319149,0.8302524300369707,0.5962197609808776,PI,"[0.0006012950971323483, 0.12581868640148017, 0.0006012950971323483, -0.0002682701202589555, -0.0002682701202589555, 0.00016651248843669642, -0.0007030527289546073, -0.0002682701202589555, 0.00016651248843669642, 0.010601295097132342, 0.011905642923219297, 0.0006012950971323483, 0.001470860314523652, -0.0007030527289546073, 0.01494912118408886, -0.0007030527289546073, 0.013209990749306254, 0.00016651248843669642, 0.01668825161887147, 0.001470860314523652, 0.00016651248843669642]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,BernoulliNB,"'alpha': 0.1, 'fit_prior': True",0.8723404255319149,0.7956433637284702,0.8723404255319149,0.8302524300369707,0.5962197609808776,SHAP,"[0.0010199011061489205, 0.1742254393614644, 0.002469230196650009, 3.892244191810195e-05, 0.006667056088657392, 0.00019055964049999893, 0.005970929548866119, 0.0005772909871614834, 0.006103364651709896, 0.0032710746666108734, 0.012892396913609137, 4.447153076098933e-05, 0.0, 0.0, 0.007846643525458916, 0.004852431386311078, 0.01029032441410815, 0.0, 8.383150596692694e-05, 0.0, 0.009690755568741148]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,BernoulliNB,"'alpha': 0.1, 'fit_prior': True",0.8723404255319149,0.7956433637284702,0.8723404255319149,0.8302524300369707,0.5962197609808776,LIME,"[0.0010772972895893157, 0.0013633238865861622, 0.08481825464479115, 0.0011518161294373044, 0.0007983822162925397, 0.0009630465821635997, 0.0008861327477143708, 0.000939240767988131, 0.0012136206474306242, 0.0011455029357604698, 0.0008223564656106431, 0.0009566037520813644, 0.000838268385211527, 0.00114790283101002, 0.0009141690766609741, 0.0007813574478061288, 0.000992577379525354, 0.0008202488222081621, 0.00103624042562268, 0.0009641576562691993, 0.0007470021558586373]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,RF,"'criterion': 'gini', 'max_features': None, 'class_weight': None, 'n_estimators': 25, 'max_depth': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,PI,"[0.06701202590194272, -0.0012488436632747235, -0.0008140610545790717, -0.00037927844588341974, -0.0012488436632747235, 0.0009250693802035359, 0.0009250693802035359, -0.0012488436632747235, -0.00037927844588341974, -0.0008140610545790717, 0.29788159111933404, -0.00037927844588341974, -0.0012488436632747235, 0.0009250693802035359, -0.00037927844588341974, 5.550416281223214e-05, -0.0008140610545790717, 0.0009250693802035359, -0.00037927844588341974, -0.00037927844588341974, -0.00037927844588341974]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,RF,"'criterion': 'gini', 'max_features': None, 'class_weight': None, 'n_estimators': 25, 'max_depth': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,SHAP,"[0.04647073162238395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4016958595953614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,RF,"'criterion': 'gini', 'max_features': None, 'class_weight': None, 'n_estimators': 25, 'max_depth': None",0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.8807106598984772,LIME,"[0.08958724043907078, 0.007839885870074115, 0.006772968307801898, 0.0033966303901553662, 0.003533344841440568, 0.0036067363014749706, 0.005577905125550528, 0.004515002282410728, 0.004105675046165513, 0.0036878849829312765, 0.09216676917118934, 0.010903751436969646, 0.0038578344662845354, 0.012541293044322043, 0.0036284332392139728, 0.0039517662542030985, 0.0030794314191906246, 0.0038364648267508153, 0.003816642804929554, 0.004151204131926873, 0.004882100624032802]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,ExtraTrees,"'criterion': 'gini', 'max_features': None, 'class_weight': None, 'n_estimators': 200, 'max_depth': None",0.9574468085106383,0.958006718924972,0.9574468085106383,0.9560688956433638,0.8775504687225143,PI,"[-0.00733580018501385, 0.16309898242368182, -0.005596669750231242, 0.005272895467160055, 0.0035337650323774474, 5.550416281223214e-05, -0.0008140610545790717, -0.0186401480111008, 5.550416281223214e-05, 0.000490286771507884, 0.000490286771507884, -0.004292321924144287, -0.015596669750231235, -0.0012488436632747235, -0.00037927844588341974, 0.0009250693802035359, -0.00037927844588341974, 5.550416281223214e-05, -0.0008140610545790717, 0.000490286771507884, 5.550416281223214e-05]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,ExtraTrees,"'criterion': 'gini', 'max_features': None, 'class_weight': None, 'n_estimators': 200, 'max_depth': None",0.9574468085106383,0.958006718924972,0.9574468085106383,0.9560688956433638,0.8775504687225143,SHAP,"[0.035527667364862264, 0.38526285909430097, 0.09361071267976899, 0.030111811021124934, 0.0808151758535012, 0.04291496216569498, 0.013760938041711633, 0.017781297820572372, 0.02888307699705578, 0.030154967406435938, 0.024252657929408592, 0.0119897601858743, 0.04417858101589615, 0.01590407874527605, 0.027799854703315967, 0.022475916424679013, 0.01333272666662801, 0.01763162694475552, 0.02293424087414696, 0.01969949060583358, 0.011595565898169066]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,ExtraTrees,"'criterion': 'gini', 'max_features': None, 'class_weight': None, 'n_estimators': 200, 'max_depth': None",0.9574468085106383,0.958006718924972,0.9574468085106383,0.9560688956433638,0.8775504687225143,LIME,"[0.02429379873649561, 0.049767071122860454, 0.029756449546498327, 0.0012690727987790197, 0.009695589830252132, 0.0021993697851223014, 0.0028050203755968593, 0.002030579941258973, 0.0016518551339257316, 0.002604099058339753, 0.008964132078998998, 0.009786503287865782, 0.01916538335167889, 0.004429024828632196, 0.0031177917645084535, 0.001749531292373925, 0.001385337444103827, 0.0015647623818728876, 0.0016324809932015, 0.0075747923530952764, 0.0036707685471066417]"
13,UNAC,0.4,0.1346153846153846,0.9694311548287494,2.925538295956675,2089645.3771957527,7.428571428571429,21,0,3,0.2095238095238095,156,0.0,17,5.492347197148548,AdaBoost,"'learning_rate': 0.1, 'n_estimators': 100",0.3404255319148936,0.8031070584262072,0.3404255319148936,0.3779053463852994,0.2347114940913908,PI,"[0.02216466234967622, 0.018686401480110994, -9.25069380203869e-06, 0.0008603145235892651, -0.002183163737280298, -0.00044403330249769056, 0.00042553191489361317, -0.0013135985198889943, -9.25069380203869e-06, -0.00044403330249769056, -0.0017483811285846462, -9.25069380203869e-06, 0.001295097132284917, -0.0008788159111933425, -0.0008788159111933425, -0.0013135985198889943, -9.25069380203869e-06, 0.0025994449583718725, -0.00044403330249769056, 0.0025994449583718725, -0.0017483811285846462]"
