Seed,Dataset,Sample Size,attr_to_inst,class_ent,eq_num_attr,gravity,inst_to_attr,nr_attr,nr_bin,nr_class,nr_cor_attr,nr_inst,nr_norm,nr_outliers,ns_ratio,Model,Model Parameters,Accuracy,Precision,Recall,F1 Score,MCC,XAI pair,XAI PCC,XAI SRCC
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,Bagging,"'max_samples': 1.0, 'n_estimators': 10",0.9574468085106383,0.957723127935894,0.9574468085106383,0.9555502850036364,0.8769943321403897,PI - LIME,0.7826763995600026,0.6451134231058355
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,Bagging,"'max_samples': 1.0, 'n_estimators': 10",0.9574468085106383,0.957723127935894,0.9574468085106383,0.9555502850036364,0.8769943321403897,SHAP - LIME,0.4758730251541278,0.551948051948052
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,MLP,"'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,)",0.8936170212765957,0.9062816616008106,0.8936170212765957,0.8741872186526105,0.6787193075765249,PI - SHAP,0.9828285217268412,0.7425023072282361
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,MLP,"'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,)",0.8936170212765957,0.9062816616008106,0.8936170212765957,0.8741872186526105,0.6787193075765249,PI - LIME,0.9525059925680863,0.5463951404739661
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,MLP,"'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,)",0.8936170212765957,0.9062816616008106,0.8936170212765957,0.8741872186526105,0.6787193075765249,SHAP - LIME,0.9876580590138154,0.35194805194805195
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,DNN,"'hidden_layers_size': '16, 16, 16', 'activation_function': 'relu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Adam', 'epochs': 500, 'batch_size': 10",0.8404255319148937,0.8534816247582204,0.8404255319148937,0.798228826597621,0.4667633957977432,PI - SHAP,0.9762144973083113,0.474519939446522
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,DNN,"'hidden_layers_size': '16, 16, 16', 'activation_function': 'relu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Adam', 'epochs': 500, 'batch_size': 10",0.8404255319148937,0.8534816247582204,0.8404255319148937,0.798228826597621,0.4667633957977432,PI - LIME,0.9816531347644232,0.2235341863508409
5,UNAC,0.8,0.067524115755627,0.96128846556709,3.064108882113706,2014799.4351748985,14.80952380952381,21,0,3,0.2,311,0.0,20,6.640055891099161,DNN,"'hidden_layers_size': '16, 16, 16', 'activation_function': 'relu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Adam', 'epochs': 500, 'batch_size': 10",0.8404255319148937,0.8534816247582204,0.8404255319148937,0.798228826597621,0.4667633957977432,SHAP - LIME,0.9708186646144559,0.6571428571428571
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,LR,"'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'",0.7777777777777778,0.6807488807488807,0.7777777777777778,0.7260263706964215,0.246729334355457,PI - SHAP,0.9862632567714532,0.024104362403984884
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,LR,"'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'",0.7777777777777778,0.6807488807488807,0.7777777777777778,0.7260263706964215,0.246729334355457,PI - LIME,0.9445239087795064,0.13289972784899776
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,LR,"'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1', 'solver': 'saga'",0.7777777777777778,0.6807488807488807,0.7777777777777778,0.7260263706964215,0.246729334355457,SHAP - LIME,0.8906294189863744,0.2571428571428571
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,DT,"'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt'",0.9401709401709402,0.9491677912730544,0.9401709401709402,0.9389140271493212,0.8349324083665439,PI - SHAP,0.9753545237532046,0.5863499743811031
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,DT,"'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt'",0.9401709401709402,0.9491677912730544,0.9401709401709402,0.9389140271493212,0.8349324083665439,PI - LIME,0.43371007956871466,0.49821376687058755
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,DT,"'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt'",0.9401709401709402,0.9491677912730544,0.9401709401709402,0.9389140271493212,0.8349324083665439,SHAP - LIME,0.3654872617231352,0.22305163904487477
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,ExtraTree,"'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt'",0.9401709401709402,0.9378574641732536,0.9401709401709402,0.9368801133507016,0.8268658736906737,PI - SHAP,0.8668514714511357,0.7515427483089706
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,ExtraTree,"'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt'",0.9401709401709402,0.9378574641732536,0.9401709401709402,0.9368801133507016,0.8268658736906737,PI - LIME,0.5374177383162086,0.6593050039184142
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,ExtraTree,"'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt'",0.9401709401709402,0.9378574641732536,0.9401709401709402,0.9368801133507016,0.8268658736906737,SHAP - LIME,0.6214291542861083,0.4896103896103896
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,SVM,"'C': 10, 'class_weight': 'balanced', 'kernel': 'rbf'",0.3846153846153846,0.8307257714037375,0.3846153846153846,0.4316115446550229,0.2551531269776184,PI - SHAP,0.9996706909172146,0.5134961659630968
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,SVM,"'C': 10, 'class_weight': 'balanced', 'kernel': 'rbf'",0.3846153846153846,0.8307257714037375,0.3846153846153846,0.4316115446550229,0.2551531269776184,PI - LIME,0.9959291406635048,-0.06411696030528487
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,SVM,"'C': 10, 'class_weight': 'balanced', 'kernel': 'rbf'",0.3846153846153846,0.8307257714037375,0.3846153846153846,0.4316115446550229,0.2551531269776184,SHAP - LIME,0.994861321799884,0.5096471914376255
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,GaussianNB,"'priors': None, 'var_smoothing': 1e-12",0.9145299145299144,0.9406894644508396,0.9145299145299144,0.9214246923689068,0.7913134738922876,PI - SHAP,0.4763687215922355,0.2961038961038961
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,GaussianNB,"'priors': None, 'var_smoothing': 1e-12",0.9145299145299144,0.9406894644508396,0.9145299145299144,0.9214246923689068,0.7913134738922876,PI - LIME,0.055005023875264986,-0.24025974025974026
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,GaussianNB,"'priors': None, 'var_smoothing': 1e-12",0.9145299145299144,0.9406894644508396,0.9145299145299144,0.9214246923689068,0.7913134738922876,SHAP - LIME,-0.0444856258302102,-0.09480519480519481
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,BernoulliNB,"'alpha': 0.1, 'fit_prior': True",0.8376068376068376,0.758487099608595,0.8376068376068376,0.790946183911008,0.4545722115128544,PI - SHAP,0.9672842021450773,0.8333361590493839
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,BernoulliNB,"'alpha': 0.1, 'fit_prior': True",0.8376068376068376,0.758487099608595,0.8376068376068376,0.790946183911008,0.4545722115128544,PI - LIME,-0.10021315880525018,-0.02148444785049193
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,BernoulliNB,"'alpha': 0.1, 'fit_prior': True",0.8376068376068376,0.758487099608595,0.8376068376068376,0.790946183911008,0.4545722115128544,SHAP - LIME,-0.06615773246627887,-0.187012987012987
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,RF,"'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': None, 'n_estimators': 25, 'max_depth': 10",0.9487179487179488,0.9527400703871292,0.9487179487179488,0.9493708452041784,0.8571463757844738,PI - SHAP,0.2561366925030729,-0.042359346706929556
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,RF,"'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': None, 'n_estimators': 25, 'max_depth': 10",0.9487179487179488,0.9527400703871292,0.9487179487179488,0.9493708452041784,0.8571463757844738,PI - LIME,-0.3064252102909387,-0.21570682707682587
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,RF,"'criterion': 'gini', 'max_features': 'sqrt', 'class_weight': None, 'n_estimators': 25, 'max_depth': 10",0.9487179487179488,0.9527400703871292,0.9487179487179488,0.9493708452041784,0.8571463757844738,SHAP - LIME,0.45255242851164723,0.5376623376623377
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,ExtraTrees,"'criterion': 'log_loss', 'max_features': 'log2', 'class_weight': 'balanced', 'n_estimators': 100, 'max_depth': 15",0.9658119658119658,0.968734633893005,0.9658119658119658,0.9665853631556824,0.9065072049822992,PI - SHAP,0.3240825751731183,0.491228173874799
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,ExtraTrees,"'criterion': 'log_loss', 'max_features': 'log2', 'class_weight': 'balanced', 'n_estimators': 100, 'max_depth': 15",0.9658119658119658,0.968734633893005,0.9658119658119658,0.9665853631556824,0.9065072049822992,PI - LIME,0.15817105260204742,0.21052636023205668
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,ExtraTrees,"'criterion': 'log_loss', 'max_features': 'log2', 'class_weight': 'balanced', 'n_estimators': 100, 'max_depth': 15",0.9658119658119658,0.968734633893005,0.9658119658119658,0.9665853631556824,0.9065072049822992,SHAP - LIME,0.8602797810637215,0.13896103896103898
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,AdaBoost,"'learning_rate': 0.5, 'n_estimators': 25",0.9743589743589745,0.975076969028582,0.9743589743589745,0.9736164617885048,0.927813156592148,PI - SHAP,0.9470347935622586,0.7983099136494057
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,AdaBoost,"'learning_rate': 0.5, 'n_estimators': 25",0.9743589743589745,0.975076969028582,0.9743589743589745,0.9736164617885048,0.927813156592148,PI - LIME,0.7468049920600986,0.5569301435076539
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,AdaBoost,"'learning_rate': 0.5, 'n_estimators': 25",0.9743589743589745,0.975076969028582,0.9743589743589745,0.9736164617885048,0.927813156592148,SHAP - LIME,0.7478875953190697,0.49870129870129876
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,GradientBoosting,"'criterion': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'max_depth': 15, 'max_features': None",0.9572649572649572,0.9643685149758024,0.9572649572649572,0.9569435172135268,0.8844644480834497,PI - SHAP,0.9832212279133877,0.7176623877579631
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,GradientBoosting,"'criterion': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'max_depth': 15, 'max_features': None",0.9572649572649572,0.9643685149758024,0.9572649572649572,0.9569435172135268,0.8844644480834497,PI - LIME,0.8198457992213047,0.6065489033145626
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,GradientBoosting,"'criterion': 'squared_error', 'n_estimators': 200, 'learning_rate': 1.0, 'max_depth': 15, 'max_features': None",0.9572649572649572,0.9643685149758024,0.9572649572649572,0.9569435172135268,0.8844644480834497,SHAP - LIME,0.7354461796659609,0.4077922077922078
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,Bagging,"'max_samples': 1.0, 'n_estimators': 100",0.9572649572649572,0.9643685149758024,0.9572649572649572,0.9569435172135268,0.8844644480834497,PI - SHAP,0.97030456896682,0.5368974103047863
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,Bagging,"'max_samples': 1.0, 'n_estimators': 100",0.9572649572649572,0.9643685149758024,0.9572649572649572,0.9569435172135268,0.8844644480834497,PI - LIME,0.9547389849174325,0.5113308669569393
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,Bagging,"'max_samples': 1.0, 'n_estimators': 100",0.9572649572649572,0.9643685149758024,0.9572649572649572,0.9569435172135268,0.8844644480834497,SHAP - LIME,0.9322696930185559,0.24025974025974026
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,MLP,"'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,)",0.8376068376068376,0.8269019209613269,0.8376068376068376,0.8232875871232858,0.4864962193363597,PI - SHAP,0.9965344049880988,0.6809765099834226
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,MLP,"'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,)",0.8376068376068376,0.8269019209613269,0.8376068376068376,0.8232875871232858,0.4864962193363597,PI - LIME,0.9152507403409611,0.7395131727327141
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,MLP,"'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,)",0.8376068376068376,0.8269019209613269,0.8376068376068376,0.8232875871232858,0.4864962193363597,SHAP - LIME,0.9310675267112076,0.7168831168831169
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,DNN,"'hidden_layers_size': '16, 16, 16', 'activation_function': 'relu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Nadam', 'epochs': 500, 'batch_size': 10",0.8461538461538461,0.8409393076059744,0.8461538461538461,0.8370094523940679,0.585866842049084,PI - SHAP,0.8606354822659461,0.5285714285714286
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,DNN,"'hidden_layers_size': '16, 16, 16', 'activation_function': 'relu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Nadam', 'epochs': 500, 'batch_size': 10",0.8461538461538461,0.8409393076059744,0.8461538461538461,0.8370094523940679,0.585866842049084,PI - LIME,0.88640468495593,0.49610389610389616
5,UNAC,1.0,0.0539845758354755,0.9629335352469284,2.939332304520088,1965716.8132784583,18.52380952380953,21,0,3,0.1857142857142857,389,0.0,20,6.91882504444793,DNN,"'hidden_layers_size': '16, 16, 16', 'activation_function': 'relu', 'loss_function': 'categorical_crossentropy', 'nn_optimizer': 'Nadam', 'epochs': 500, 'batch_size': 10",0.8461538461538461,0.8409393076059744,0.8461538461538461,0.8370094523940679,0.585866842049084,SHAP - LIME,0.5422635139771426,0.46623376623376617
